category,name,description
Electronics,"GIGABYTE GeForce GT 1030 GV-N1030D5-2GL Low Profile 2G Computer Graphics Card 64 bit Bus Width - Fan Cooler - OpenGL 4.5, DirectX 12 - 1 x HDMI - 1 x Total Number of DVI - PC - 2 x Monitors Supported","GIGABYTE GeForce GT 1030 GV-N1030D5-2GL Low Profile 2G Computer Graphics Card 64 bit Bus Width - Fan Cooler - OpenGL 4.5, DirectX 12 - 1 x HDMI - 1 x Total Number of DVI - PC - 2 x Monitors Supported"
Electronics,"12V 0.22AMP Cooling Fans for AMD Graphics Card Fan 14.0 * 11.0 * 5.0 (cm) 14.0 * 11.0 * 5.0 ( cm ) 12V 0.22AMP Cooling Fans for AMD Graphics card Fan DC Axial Cooling Fan DC axial fans are found in a variety of applications, including computing, servers, telecommunication cabinets, and any type of equipment where the need for thermal control is necessary for the improved reliability and life extension of the components that are included in the system.","12V 0.22AMP Cooling Fans for AMD Graphics Card Fan 14.0 * 11.0 * 5.0 (cm) 14.0 * 11.0 * 5.0 ( cm ) 12V 0.22AMP Cooling Fans for AMD Graphics card Fan DC Axial Cooling Fan DC axial fans are found in a variety of applications, including computing, servers, telecommunication cabinets, and any type of equipment where the need for thermal control is necessary for the improved reliability and life extension of the components that are included in the system."
Electronics,Buyyart New SATA 1 To 10 Way PWM Cooling Fan Splitter Hub 12V 4-Pin Power Socket PCB Adapter for PC Computer Water Cooling System New C26,"Buyyart New SATA 1 To 10 Way PWM Cooling Fan Splitter Hub 12V 4-Pin Power Socket PCB Adapter for PC Computer Water Cooling System New C26 Features: 100% brand new and high quality. SATA 1 to 10 way cooling fan splitter hub. Designed for 12V 4-Pin fan, support simultaneous starting of 10 channel 4-Pin fans, solving the problem of shortage of motherboard. Widely used for PC computer water cooling system. Support PWM function fan automatic speed regulation."
Electronics,MSI GeForce GTX 1050 TI 4GT OC Graphics Card,MSI GeForce GTX 1050 TI 4GT OC Graphics Card Style name:GTX 1050 TI 4GT OC | Size name:4GB All products are imported from the USA. All electronic products must be used with a step down/up converter for Indian voltage compatibility.
Electronics,TP-Link TL-WN781ND 150Mbps Wireless N PCI Express Adapter,"TP-Link TL-WN781ND 150Mbps Wireless N PCI Express Adapter Style name:TL-WN781ND TP-LINK TL-WN781ND is designed to provide a complete end-to-end wireless performance from the server or server backbone to the switch infrastructure and down through to the desktop with the PCI Express connector. TL-WN781ND Wireless N PCI Express(x1) Adapter provides a wider compatibility, fitting with any standard PCI Express slot, x1, x2, x8, or x16."
Electronics,Zeffcon - 8pin CPU to Graphics Video Card Double PCI-E 8Pin (6Pin+2Pin),"Zeffcon - 8pin CPU to Graphics Video Card Double PCI-E 8Pin (6Pin+2Pin) Miner Power Supply Cable Features:One port is CPU 8Pin for plugging into a modular power supply and another port is dual PCI-E 8Pin (6P+2P) for connecting to video cards.A cost-saving solution,"
Electronics,ZOTAC GeForce GT 730 4GB Zone Edition Graphics Card,ZOTAC GeForce GT 730 4GB Zone Edition Graphics Card Style name:Zone Edition 4GB Product Description Upgrade to dedicated graphics and memory for unmatched high-definition visuals and performance with the ZOTAC GeForce GT 730. Hardware accelerated Blu-ray 3D playback enables the ZOTAC GeForce GT 730 to render stunning stereoscopic high-definition video with compatible displays and playback software.
Electronics,ASUS Graphics Cards R5230-SL-1GD3-L,"ASUS Graphics Cards R5230-SL-1GD3-L Style name:R5230 1GB Silent R5 230 is the fantastic new graphics card from ASUS. Engineered with a highly-efficient 0dB thermal design, it dissipates heat in complete silence - making R5 230 the perfect choice for your slim line home-theater PC (HTPC) build. Advanced EMI shielding reduces electromagnetic interference by up to 66% for a stable signal, pin-sharp images and safer and healthier computing."
Electronics,Zotac GeForce GTX1060 3GB Graphics Card,"Zotac GeForce GTX1060 3GB Graphics Card Style name:Mini 3GB The Zotac GeForce GTX1060 graphics card is loaded with innovative new gaming technologies, making it the perfect choice for the latest high-definition games. Powered by Nvidia Pascal -the most advanced GPU architecture ever created - the Zotac GeForce GTX 1060 delivers brilliant performance that opens the door to virtual reality and beyond."
Electronics,ZOTAC GeForce GTX 1050 Ti mini ZT-P10510A-10L 4GB GDDR5 PCI Express Graphics Card,"ZOTAC GeForce GTX 1050 Ti mini ZT-P10510A-10L 4GB GDDR5 PCI Express Graphics Card Style name:1050 Ti Mini, 4GB Turn your PC into a true gaming rig with the fast, powerful geforce GTX 1050 Ti. It's powered by NVIDIA Pascal - the most advanced GPU architecture ever created - and features innovative NVIDIA technologies to drive the latest games in their full glory in super compact solutions."
Electronics,"Asus Nvidia GeForce GT 710 2GB 64-Bit DDR3 PCI Express Graphic Cad with HDCP support, 192 Cuda Core and Direct X 12 A true 0dB efficient cooling ASUS GT 710 is the fantastic graphics card engineered with a highly-efficient 0dB thermal design, it dissipates heat in complete silence and makes ASUS GT 710 the perfect choice for your PC build.","Asus Nvidia GeForce GT 710 2GB 64-Bit DDR3 PCI Express Graphic Cad with HDCP support, 192 Cuda Core and Direct X 12 A true 0dB efficient cooling ASUS GT 710 is the fantastic graphics card engineered with a highly-efficient 0dB thermal design, it dissipates heat in complete silence and makes ASUS GT 710 the perfect choice for your PC build. While industry only Auto-Extreme Technology, 100% full automation with Super Alloy Power II for quality and best reliability."
Electronics,Zotac GT 710 2GB DDR3 Zone Edition Graphics Card,"Zotac GT 710 2GB DDR3 Zone Edition Graphics Card Size name:2GB DDR3 | Style name:PCI Express 2.0 Make your entire PC experience faster with the new ZOTAC GeForce GT 710 dedicated graphics card. Now, you can enjoy better performance than integrated graphics in all your favorite PC applications delivering rock-solid reliability and stability with GeForce Experience."
Electronics,ZOTAC GeForce GT 710 1GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card (ZT-71301-20L),"ZOTAC GeForce GT 710 1GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card (ZT-71301-20L) Size name:1GB DDR3 | Style name:PCI Express 2.0 Experience a faster PC experience with ZOTAC GeForce GT 710 graphics. Delivering superior performance over integrated graphics, you will get more out of your PC experience. The blend of performance and efficiency makes this the reliable solution for video and photo editing while completely silent."
Electronics,Zotac GeForce GTX 1050 Ti OC Edition ZT-P10510B-10L 4GB PCI Express Graphics Card,"Zotac GeForce GTX 1050 Ti OC Edition ZT-P10510B-10L 4GB PCI Express Graphics Card Style name:1050 Ti OC Edition, 4GB Brand Zotac Series GeForce Product Dimensions 11.02 x 8.46 x 2.17 Inches Item model number ZT-P10510B-10L Processor Count 1 RAM Size 4 GB Graphics RAM Type GDDR5"
Electronics,"Sapphire Radeon R5 230 Graphic Card 1GB DDR3 The new SAPPHIRE R5 230 1GB is a low profile PCI-Express graphics cards that require no additional power connector, making it ideal for entry level systems or for upgrading existing PC systems and providing additional monitor support.","Sapphire Radeon R5 230 Graphic Card 1GB DDR3 The new SAPPHIRE R5 230 1GB is a low profile PCI-Express graphics cards that require no additional power connector, making it ideal for entry level systems or for upgrading existing PC systems and providing additional monitor support. It has 160 Stream processors and core clocks of 625MHz, and offer 1GB DDR3 memory to deliver excellent performance and great value."
Electronics,ZOTAC GeForce GT 710 2GB DDR3 PCI-E Graphics Card Enjoy high definition graphics with the help of this graphics card from the house of Zotac.,ZOTAC GeForce GT 710 2GB DDR3 PCI-E Graphics Card Enjoy high definition graphics with the help of this graphics card from the house of Zotac.
Electronics,MSI Radeon RX 580 Armor OC 8GB VR Ready FinFET DirectX 12 Gaming Graphics Card Under the classy shroud and powerful dual fans is a huge heatsink with countless aluminum fins that help dissipate the heat from the GPU.,MSI Radeon RX 580 Armor OC 8GB VR Ready FinFET DirectX 12 Gaming Graphics Card Under the classy shroud and powerful dual fans is a huge heatsink with countless aluminum fins that help dissipate the heat from the GPU. The copper heat pipes are infused in the baseplate to ensure efficient cooling. The aluminum fins are rigged with airflow control technology to maximize airflow towards the heat pipes.
Electronics,ZOTAC GeForce RTX 2080 Ti 11GB AMP GDDR6 Graphic Card MODELZT-T20810D-10P CHIPSETNVIDIA GEFORCE GPU-80RTX 2080 TI PCI EXPRESS3.0 MEMORY CLOCK14 Gbps MEMORY SIZE11 GB MEMORY INTERFACE352-BIT MEMORY TYPEGDDR6 DIRECT X SUPPORT12 OPEN GL4.5 PORTS 3 x DisplayPort (4096x2160 @ 60Hz),"ZOTAC GeForce RTX 2080 Ti 11GB AMP GDDR6 Graphic Card MODELZT-T20810D-10P CHIPSETNVIDIA GEFORCE GPU-80RTX 2080 TI PCI EXPRESS3.0 MEMORY CLOCK14 Gbps MEMORY SIZE11 GB MEMORY INTERFACE352-BIT MEMORY TYPEGDDR6 DIRECT X SUPPORT12 OPEN GL4.5 PORTS 3 x DisplayPort (4096x2160 @ 60Hz) HDMI 2.0 (3840x2160 @ 60Hz) USB Type-C COOLERTripple-Fan PACKAGE CONTENTSGRAPHICS CARD, USER MANUAL GPU CORE (CUDA CORE)4352 SLI SUPPORTEDYES WARRANTY2+3 Years"
Electronics,Gigabyte GV-N1050G1 Gaming-2GD Graphics Card (GV-N1050G1 Gaming-2GD),Gigabyte GV-N1050G1 Gaming-2GD Graphics Card (GV-N1050G1 Gaming-2GD) PCIE-3.0x16/2GB GDDR5/128 bit/HDMIx3/DP/Dual-Link DVI-D/With BackPlate Style name:Boost Clock 1556 MHz | Size name:2GB Powered by GeForce GTX 1050 and integrated with 2GB GDDR5 128bit memory. Featuring windforce 2X with blade fan design
Electronics,"Msi Geforce GT 710 2GB DDR3 Graphics Card Core/Memory- 954 MHz Core , 2048MB DDR3 1600 MHz Video Output Function- Dual-link DVI-D x 1 , HDMI x 1 (Version 1.4a) , D-Sub x 1 PCI Express 2.0 x16 64-bit CARD DIMENSION- 146 x 69 x 19 mm","Msi Geforce GT 710 2GB DDR3 Graphics Card Core/Memory- 954 MHz Core , 2048MB DDR3 1600 MHz Video Output Function- Dual-link DVI-D x 1 , HDMI x 1 (Version 1.4a) , D-Sub x 1 PCI Express 2.0 x16 64-bit CARD DIMENSION- 146 x 69 x 19 mm"
Electronics,MSI AMD Radeon R7 240 2GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card,MSI AMD Radeon R7 240 2GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card Style name:R7 240 2GD3 LP MSI Video Card R7 240 2GD3 LP 2GB DDR3 R7 240 Oland Pro PCI Express 64 Bit VGA/DVI/HDMI Retail
Electronics,Gigabyte GeForce GV-N710D3-2GL 2GB PCI-Express Graphics Card (Black),"Gigabyte GeForce GV-N710D3-2GL 2GB PCI-Express Graphics Card (Black) Size name:710 DDR3 Brings all your videos and pictures to life at HD resolutions. Experience up to 10 times faster performance compared to integrated graphics. This graphic card also has the advantage to drive up to three HD displays. Play low and HD games with immersive experience. Using high quality components on graphics cards is the key factor for having a long lasting, stable and reliable product."
Electronics,Inno3D GT 1030 2GB PCI Express Graphic Card Inno3D introduces its new family of Inno3D GeForce GT 1030 Graphic Cards.,Inno3D GT 1030 2GB PCI Express Graphic Card Inno3D introduces its new family of Inno3D GeForce GT 1030 Graphic Cards. The new Inno3d GeForce GT 1030 Graphic Card accelerates your entire PC experience. Its powerful graphics engine and state-of-the-art technologies give you a performance upgrade to drive today’s most demanding PC applications. It makes a great upsell from a basic PC with intergraded graphics.
Electronics,ASUS Cerberus GeForce GTX 1050 Ti 4GB OC Edition GDDR5 Gaming Graphics Card (Cerberus-GTX1050Ti-O4G),ASUS Cerberus GeForce GTX 1050 Ti 4GB OC Edition GDDR5 Gaming Graphics Card (Cerberus-GTX1050Ti-O4G) Size name:GTX 1050 TI | Style name:CERBERUS GTX 1050 Ti 4GB OC ASUS Cerberus GeForce GTX 1050 Ti OC Edition 4GB GDDR5 with rigorous testing for enhanced reliability and performance.
Electronics,Zotac Amp Edition GeForce GTX 1060 6GB DDR5 PCI-e Graphics Card with IceStorm Cooling,"Zotac Amp Edition GeForce GTX 1060 6GB DDR5 PCI-e Graphics Card with IceStorm Cooling Style name:AMP edition The GeForce GTX 1060 graphics card is loaded with innovative new gaming technologies and the groundbreaking NVIVIDIA Pascal architecture, making it the perfect choice for high-definition gaming in one of the smallest sizes at only 8.27 inch length. Get up to 3X the performance and power efficiency of previous-generation GPUs."
Electronics,"rts External 2HD 3.5inch USB Powered Floppy-Disk Drive Portable Diskette for PC (No Externals Driver, Plug and Play)","rts External 2HD 3.5inch USB Powered Floppy-Disk Drive Portable Diskette for PC (No Externals Driver, Plug and Play)"
Electronics,"Gotek USB Floppy Drive Emulator for Bonas (200/250/500 Series), Staubli JC4/JC5, Knitting/Weaving/Embroidery/CNC (SFR1M44-U100K)","Gotek USB Floppy Drive Emulator for Bonas (200/250/500 Series), Staubli JC4/JC5, Knitting/Weaving/Embroidery/CNC (SFR1M44-U100K) SFR1M44-U100K USB Floppy Drive Emulator is a floppy drive emulator that features high security data protection, easy installation and user-friendliness."
Electronics,"Pruthvik™USB Floppy Drive 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD USB Drive Plug and Play for PC Windows 10 7 8 Windows XP Vista Mac Black - No External Driver,Plug and Play 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 98/ME/2000/XP/Vista/Windows 7&8 +Dust External Bag Case,Protect your drive Scratch-Resistant,No Need to Install Drive with CD,Plug and Play Specifiaction: - USB Interface - 3.5-inch 720KB/1.","Pruthvik™USB Floppy Drive 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD USB Drive Plug and Play for PC Windows 10 7 8 Windows XP Vista Mac Black - No External Driver,Plug and Play 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 98/ME/2000/XP/Vista/Windows 7&8 +Dust External Bag Case,Protect your drive Scratch-Resistant,No Need to Install Drive with CD,Plug and Play Specifiaction: - USB Interface - 3.5-inch 720KB/1."
Electronics,"HIGH SPEED Floppy Disk Drive, Esynic 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD USB Drive Plug and Play for PC Windows 10/7/8, Windows XP, Vista, Mac (Black) - No External Driver,Plug and Play","HIGH SPEED Floppy Disk Drive, Esynic 3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD USB Drive Plug and Play for PC Windows 10/7/8, Windows XP, Vista, Mac (Black) - No External Driver,Plug and Play"
Electronics,"3.5 USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 98 ME 2000 XP Vista Windows 7 8 No Extra Driver Required Plug and Play Black 3.5"" usb external floppy disk drive portable 1.44 mb fdd for pc windows 2000/xp/vista/7/8/10,for mac,blackoverview:this usb external floppy disk drive is a ultra slim external portable floppy disk drive. once it is connected to notebooks or pcs, you can view all of information on your floppy disks right now.","3.5 USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 98 ME 2000 XP Vista Windows 7 8 No Extra Driver Required Plug and Play Black 3.5"" usb external floppy disk drive portable 1.44 mb fdd for pc windows 2000/xp/vista/7/8/10,for mac,blackoverview:this usb external floppy disk drive is a ultra slim external portable floppy disk drive. once it is connected to notebooks or pcs, you can view all of information on your floppy disks right now."
